id,var_rpta_alt,prob_uno
308161#522754#557588,1,0.57737
360892#943740#136602,0,0.28497
64984#692136#388206,0,0.42677
451270#881041#199301,0,0.42291
617219#1034965#45377,0,0.14614
290361#658233#422109,0,0.45912
497881#297258#785842,0,0.36398
220373#849700#230642,0,0.46063
12360#672271#408071,0,0.35550
435239#251042#831959,1,0.73327
99586#490093#590249,0,0.27743
551200#850524#229818,0,0.27089
147701#1027992#52350,0,0.45300
189814#430731#649294,0,0.42591
439231#426957#653026,0,0.26241
34071#501099#579243,0,0.32801
286491#24283#1012701,0,0.19854
311073#1041416#38926,0,0.41429
607082#196630#891630,1,0.50521
208196#1073460#6882,0,0.33670
589111#1008525#71817,0,0.35868
437428#776936#303406,1,0.79299
535918#874561#205781,0,0.13778
269914#467913#612429,0,0.20439
205067#998037#82305,1,0.71355
605778#211765#870989,1,0.61731
304596#567361#512981,0,0.35955
46230#690782#389560,0,0.21867
522503#202382#882852,0,0.43705
391618#1052873#27469,0,0.35482
256734#413433#677068,0,0.33774
415895#413627#666295,1,0.58885
291793#149405#938685,0,0.43368
241964#774909#305433,0,0.24709
624446#403445#676473,0,0.45459
314513#946133#134209,1,0.79254
388413#284041#799015,0,0.42183
374209#734236#346106,0,0.18147
168016#1074462#5880,0,0.29590
525664#661920#418422,0,0.42313
52799#795865#284477,0,0.07893
361423#1006865#73477,1,0.75878
485117#117737#970086,0,0.24575
204432#242273#840741,0,0.40859
40111#836238#244104,0,0.43740
11883#471556#608786,0,0.21543
56232#629198#451144,0,0.42009
623031#140550#947556,0,0.40253
349536#592510#487832,0,0.24673
202209#874895#205447,0,0.30268
505220#326993#756136,0,0.39999
416847#968629#111713,0,0.30202
220327#942459#137883,0,0.33586
484724#315413#767728,1,0.84275
369781#715850#364492,0,0.21274
149180#569305#511037,0,0.36949
68486#89947#1015373,0,0.32022
444605#537801#542541,0,0.41528
278360#631119#449223,0,0.22424
254309#428135#651860,1,0.53555
85170#454295#626050,1,0.61357
348218#440759#639552,0,0.27527
109573#866992#213350,1,0.64016
219429#798321#282021,1,0.53400
542379#502892#577450,0,0.46846
460938#542490#537852,1,0.50492
166253#137054#951050,0,0.29723
174978#898039#182303,0,0.29326
44253#771854#308488,1,0.58611
61166#652543#427799,0,0.43833
75435#630294#450048,0,0.19161
306543#523860#556482,0,0.34211
22312#1058100#22242,0,0.26298
226911#558328#522014,0,0.33056
335383#71497#1033561,0,0.32251
489630#259898#823083,1,0.72845
114329#164724#923397,1,0.78069
284669#139809#948294,0,0.38373
455440#781316#299026,0,0.42954
531613#400228#679678,0,0.46300
306443#28213#884171,0,0.12351
334498#534163#546179,0,0.47018
227900#955765#124577,1,0.70091
488236#1045829#34513,0,0.37048
268416#1041247#39095,1,0.83141
480824#541302#539040,0,0.39802
483750#878829#201513,0,0.20470
459614#620257#460085,1,0.61785
279375#536453#543889,0,0.34006
280926#288574#794493,1,0.56486
272090#255738#827244,0,0.42594
518846#621669#458673,1,0.54850
425539#1066635#13707,0,0.21251
181637#610504#469838,0,0.44094
397997#282429#800627,0,0.39469
571327#76724#1028347,1,0.78521
356164#271480#811535,0,0.36474
481338#49556#1055280,0,0.34231
343997#60755#1044221,0,0.38866
525540#1014882#65460,1,0.54531
166119#942730#137612,1,0.55451
315960#639179#441163,0,0.30624
286017#332467#748112,0,0.46436
206532#665205#415137,0,0.30555
162344#750197#330145,0,0.49025
544475#65863#1039158,0,0.47940
381766#346679#734027,0,0.45010
304007#819625#260717,1,0.51161
338630#117227#970593,0,0.43958
302911#400026#679883,0,0.41242
240642#46103#1058725,0,0.28193
618009#422001#657986,1,0.69277
253214#189112#899095,1,0.81735
292311#742200#338142,0,0.49351
350869#1676#1074949,0,0.49776
603730#857712#222630,0,0.21867
253953#609900#470442,1,0.67756
213716#94473#993306,0,0.29218
171613#539904#540438,0,0.27480
450208#320241#762914,0,0.39327
449835#140256#947846,0,0.45670
431371#274352#808670,0,0.49526
293003#1034079#46263,0,0.30980
370332#1041446#38896,0,0.32119
291385#610318#470024,0,0.28047
425532#469861#610481,1,0.55145
13601#952300#128042,0,0.39919
114416#745658#334684,0,0.20623
41039#198540#889723,0,0.41117
161287#326149#756987,0,0.38937
4916#559146#521196,0,0.41324
517708#442317#637988,1,0.76780
426465#535565#544777,0,0.28686
454734#834520#245822,1,0.60361
501701#867452#212890,0,0.43408
303268#109575#978219,1,0.58313
513676#12624#1073393,0,0.32199
479094#711591#368751,1,0.55921
178703#235562#847330,0,0.46063
338794#659241#421101,1,0.54576
158354#343408#737257,1,0.64846
178840#740068#340274,0,0.30251
248230#673075#407267,0,0.31830
602724#781295#299047,0,0.38655
175882#606732#473610,0,0.14555
403711#67730#1037303,0,0.28425
535762#669737#410605,0,0.32478
403390#959863#120479,0,0.37214
391078#234963#847909,1,0.52029
575320#904349#175993,1,0.69826
78490#272510#810508,0,0.46338
618526#467334#613008,0,0.36380
612049#64395#1040609,0,0.41601
290434#725806#354536,1,0.63213
611875#194958#893297,1,0.67632
79570#347984#732746,0,0.37361
563563#313914#769225,0,0.37118
283779#181998#906136,0,0.46890
286617#39087#1066010,0,0.24916
205900#485643#594699,0,0.36557
153423#153080#935023,0,0.40429
293474#875322#205020,0,0.30251
619906#1064642#15700,1,0.78682
182155#596424#483918,1,0.73617
193429#966345#113997,0,0.43341
489230#328936#751756,1,0.85506
586697#812153#268189,0,0.37376
90474#1027543#52799,0,0.35117
601625#251432#831567,1,0.65066
203530#280252#802791,0,0.43700
98994#669366#410976,1,0.52648
331791#900776#179566,0,0.24731
503202#545806#534536,0,0.32569
498736#48099#1056728,1,0.54105
412641#970177#110165,0,0.43835
115385#118096#969733,1,0.53734
479352#674697#405645,0,0.17640
547131#575116#505226,0,0.24388
385615#208073#874638,1,0.63602
339598#657358#422984,0,0.27848
270408#446944#633404,0,0.46423
303711#800234#280108,1,0.83109
388836#1078182#2160,0,0.35966
411349#829492#250850,0,0.17286
463732#394065#685843,1,0.54051
533672#336517#744063,1,0.72583
165213#224102#858701,1,0.66850
777#27410#754207,0,0.45878
383666#125843#961989,0,0.49483
179329#898983#181359,0,0.37357
323577#716263#364079,1,0.52820
171872#470979#609363,0,0.25798
15432#467760#612582,1,0.60493
126997#784658#295684,1,0.87669
599741#546935#533407,0,0.18086
487394#446871#633473,0,0.29737
329420#710372#369970,0,0.18442
464860#404288#675633,1,0.58249
40454#510024#570318,1,0.55256
395484#561560#518782,0,0.31075
266604#513044#567298,0,0.33069
518000#439655#640647,0,0.23741
520898#694826#385516,1,0.79403
137836#1009684#70658,1,0.53272
353807#696866#383476,0,0.33478
23007#1062017#18325,1,0.70839
414662#703659#376683,0,0.45194
583277#480179#600163,0,0.30773
391435#609554#470788,0,0.45853
463635#363625#716224,1,0.58278
131746#308319#774802,1,0.77116
389841#846374#233968,0,0.48695
435666#212287#870467,0,0.42834
364314#974556#105786,0,0.37485
197249#761657#318685,0,0.43629
48543#1022628#57714,1,0.60152
322028#127839#960011,0,0.49760
327971#868107#212235,0,0.48056
209155#968800#111542,0,0.07017
561039#386264#693585,0,0.38946
597746#259605#823380,0,0.37205
316363#1250#1079258,0,0.10707
266814#954416#125926,1,0.63571
243916#950559#129783,0,0.22800
389531#164820#923304,0,0.45222
160301#284318#798738,1,0.74656
215921#375279#704571,0,0.41336
39576#1051837#28505,0,0.35452
135706#369041#710817,1,0.50186
526689#661471#418871,1,0.73906
374134#13459#1002979,1,0.56573
490806#897078#183264,0,0.46386
461597#738428#341914,0,0.30170
154902#892888#187454,0,0.44444
206882#611627#468715,1,0.53459
212765#925393#154949,0,0.34411
473369#1044656#35686,0,0.22690
54641#1040393#39949,0,0.36170
592309#189835#898400,1,0.58313
453550#512573#567769,0,0.34691
476885#589003#491339,0,0.20166
452815#684271#396071,0,0.46458
166598#966442#113900,1,0.51591
252281#712266#368076,1,0.63594
251834#9672#1008984,0,0.25173
420011#61250#1043730,1,0.59053
467007#889101#191241,0,0.47345
582914#310627#772509,0,0.26482
548071#671585#408757,1,0.51524
292575#34456#1070583,0,0.28171
459303#806103#274239,1,0.73414
573961#765656#314686,1,0.53352
253858#801575#278767,0,0.31227
497183#609623#470719,0,0.22787
482378#887834#192508,0,0.36114
155516#951024#129318,1,0.76016
407025#1071297#9045,1,0.67756
127342#1025179#55163,0,0.29128
78029#875536#204806,0,0.26259
581495#96319#991452,0,0.43526
420753#140955#916484,0,0.19102
530950#656714#423628,0,0.49746
364613#290213#792843,0,0.40972
364246#456135#624192,1,0.58365
328945#1008953#71389,0,0.42842
103106#465670#614672,0,0.31562
573069#427147#652835,1,0.57524
193129#595299#485043,0,0.41533
559155#477956#602386,0,0.45158
382280#575804#504538,1,0.57191
527030#1015100#65242,0,0.21910
84110#280132#802912,1,0.61785
499142#810968#269374,1,0.60254
550010#321776#761368,1,0.55047
243991#220359#862429,0,0.45416
35038#276007#807022,0,0.33290
448674#388466#691386,0,0.35121
573617#726385#353957,0,0.46482
501352#950978#129364,0,0.15066
232530#154840#933273,1,0.59390
142907#507631#572711,0,0.27374
59992#772209#308133,1,0.55931
183682#954412#125930,1,0.51325
633547#809687#270655,0,0.32354
283126#172326#915797,0,0.45199
118248#674483#405859,0,0.28036
450995#418391#661604,1,0.59433
138874#254271#828721,1,0.61046
542520#1012887#67455,1,0.50722
355732#359046#720815,1,0.62399
34420#483374#596968,0,0.44139
562069#130279#957565,0,0.35463
228484#587246#493096,1,0.53084
117527#1002075#78267,1,0.56147
333505#193785#894466,0,0.37490
61352#90583#1014753,0,0.33862
47188#1015309#65033,0,0.35475
526558#868078#212264,0,0.20487
226480#1074571#5771,1,0.52352
304596#567400#512942,0,0.37963
267707#982989#97353,1,0.55298
416538#70173#1034876,1,0.60070
453707#684571#395771,1,0.66122
233170#945715#134627,1,0.56129
328293#213435#869322,0,0.34233
244456#1002646#77696,0,0.41110
468804#50838#1054063,0,0.30377
116417#122155#965662,0,0.43734
621105#518891#561451,0,0.41000
387581#894292#186050,0,0.37815
529388#849917#230425,1,0.66434
590180#386720#693131,1,0.55789
514260#342341#738326,1,0.57784
611220#730295#350047,0,0.45231
266515#330193#750509,0,0.48540
615114#36643#1068418,0,0.34949
102121#729235#351107,0,0.23226
72397#942638#137704,1,0.66993
563915#139075#949023,0,0.49305
270523#236003#795489,0,0.20344
419703#890301#190041,0,0.17971
261386#705957#374385,0,0.38468
86098#776038#304304,0,0.33311
22672#155584#932521,0,0.46700
548486#670834#409508,0,0.46287
137147#513963#566379,0,0.32903
475405#728042#352300,1,0.68492
65736#360828#719035,1,0.61414
221302#713860#366482,0,0.32440
373562#560925#519417,0,0.43412
140387#831396#248946,0,0.42637
549843#659477#420865,0,0.37752
77772#92267#995496,0,0.40199
140325#505366#574976,1,0.61102
544937#680886#399456,1,0.58302
633203#70051#1034999,0,0.35475
248321#468948#611394,0,0.33831
389462#1063195#17147,0,0.29799
394737#657973#422369,0,0.30485
129759#104256#983517,0,0.24879
496813#136874#951229,0,0.44706
313035#732557#347785,1,0.68612
552759#183590#904545,1,0.66256
292272#477805#602537,0,0.41340
193245#606973#473369,0,0.35489
631722#1003952#76390,0,0.37374
139196#192235#896006,1,0.72455
573082#821994#258348,0,0.25021
1363#216183#866587,1,0.53329
603297#785489#294853,1,0.76664
588073#610951#469391,1,0.64385
74713#565698#514644,0,0.14197
195464#1038175#42167,0,0.38620
377486#838685#241657,1,0.51891
230945#1072603#7739,0,0.41395
310295#22829#884804,0,0.15693
59124#741290#339052,0,0.11802
204247#789214#291128,0,0.27962
107335#155882#932215,0,0.31996
544605#672227#408115,0,0.13319
339073#444941#635389,0,0.43260
21557#366895#712964,1,0.50399
608437#129699#958149,0,0.43667
615339#1035148#45194,0,0.36917
541566#858276#222066,1,0.66010
257438#860413#219929,0,0.46311
24668#805641#274701,0,0.49409
223097#142717#945381,1,0.63183
144315#1049035#31307,1,0.77939
278648#544474#535868,0,0.37487
136558#723029#357313,0,0.16580
8750#410287#669637,1,0.55862
550437#307415#775709,0,0.18250
84882#206304#878977,0,0.46734
633335#195869#892387,0,0.24575
169639#1067422#12920,1,0.55063
514979#770826#309516,0,0.29666
71436#654288#426054,0,0.19383
474769#654560#425782,0,0.35993
152067#253870#829130,0,0.39608
469471#816402#263940,1,0.69396
219882#270537#812470,1,0.60761
563199#643656#436686,0,0.40086
145616#106314#981469,0,0.33924
249735#993937#86405,0,0.44679
305137#22850#885283,0,0.27832
246509#949650#130692,0,0.24141
448397#1002174#78168,1,0.61570
217164#574532#505810,0,0.34468
509785#1065510#14832,1,0.71892
462675#86728#1018538,0,0.43000
365094#715400#364942,0,0.35341
395258#593910#486432,0,0.28323
117323#786157#294185,0,0.38139
184687#506863#573479,0,0.29613
329806#208148#874563,1,0.52782
446469#230266#852567,0,0.39879
75841#743342#337000,0,0.43075
42776#603522#476820,0,0.44025
186870#338413#742226,1,0.51079
371358#523213#557129,0,0.26651
137203#721022#359320,0,0.43266
107418#353705#726162,0,0.47115
303849#1069704#10638,0,0.18909
151592#959843#120499,1,0.57902
298782#953251#127091,0,0.15355
85977#355732#724131,1,0.51449
441332#282422#800634,0,0.44642
221501#1060764#19578,0,0.34281
603495#496924#583418,0,0.26509
356475#724595#355747,1,0.50966
461169#493731#586611,0,0.29469
454463#124515#963311,1,0.56632
176474#80112#1025096,0,0.32108
125344#794278#286064,0,0.43524
622441#887179#193163,1,0.59466
264465#761802#318540,0,0.30585
511367#362022#717835,0,0.45131
153635#49448#1055384,1,0.56786
475124#902663#177679,0,0.18418
257288#1042102#38240,0,0.25865
31765#228532#854296,1,0.56776
403903#759508#320834,0,0.42056
264315#35339#1069715,0,0.44768
12991#531069#549273,0,0.24515
218598#117031#970784,0,0.39033
307790#9452#998084,0,0.26579
558812#353258#726611,0,0.44013
47987#401910#678006,0,0.37544
523889#986336#94006,0,0.28911
30202#235151#847727,1,0.63317
616980#881146#199196,0,0.32457
546047#728077#352265,0,0.25158
413636#602328#478014,1,0.52067
503746#793508#286834,1,0.65367
245450#1036605#43737,0,0.23452
604703#798804#281538,0,0.49848
130626#113594#974221,1,0.55675
226316#610993#469349,0,0.32400
370604#871721#208621,1,0.57479
599166#395577#684332,1,0.60069
10546#721025#359317,0,0.29272
347413#870203#210139,0,0.41667
83707#543110#537232,0,0.34040
162262#1067500#12842,0,0.33648
132989#677368#402974,0,0.48226
112612#820779#259563,1,0.65829
462955#950500#129842,0,0.25671
276309#136251#951843,0,0.30260
398525#310632#772504,0,0.43312
233180#843574#236768,0,0.36154
258929#464714#615628,0,0.35973
368932#253069#829939,0,0.28503
99334#297494#785609,0,0.40476
36088#949597#130745,0,0.32387
268641#466246#614096,1,0.70464
264553#604098#476244,0,0.09060
377788#302847#780268,0,0.25554
212502#570608#509734,0,0.43043
25232#624243#456099,0,0.37516
328254#371166#708684,0,0.37820
128883#880572#199770,0,0.42813
469397#364994#714861,0,0.28963
20986#222222#860570,0,0.40742
125139#764019#316323,0,0.29640
47713#1080231#111,1,0.54669
35683#726970#353372,0,0.27650
405532#679148#401194,0,0.43314
254490#221053#861739,1,0.54816
113434#227440#855386,0,0.36856
353437#774757#305585,0,0.32269
348716#299381#819241,1,0.62040
191688#781160#299182,0,0.41478
572684#425813#654162,0,0.27962
385070#152451#935647,0,0.39441
471577#138508#949592,0,0.30038
375585#1053935#26407,1,0.77671
241378#47144#1057687,1,0.53641
360039#55886#1049071,1,0.55244
86806#1039649#40693,0,0.38410
441858#826901#253441,0,0.33376
535790#108293#979505,0,0.39246
423030#98937#988841,0,0.42965
469549#879034#201308,0,0.39213
438693#755080#325262,0,0.29160
64275#487839#592503,0,0.24916
337906#677428#402914,0,0.31851
489434#1011370#68972,0,0.35041
39132#703866#376476,0,0.26404
262515#661675#418667,0,0.35846
255679#619518#460824,0,0.38648
243522#883269#197073,0,0.43644
183907#220054#862738,1,0.68464
93488#464986#615356,0,0.32021
462833#926810#153532,0,0.24824
522201#321974#761168,1,0.54716
2010#962895#117447,1,0.66124
198532#229130#853704,1,0.60103
338744#417010#662984,1,0.64330
167534#758723#321619,1,0.52716
108379#468616#611726,0,0.36101
185474#970993#109349,0,0.37300
367457#717820#362522,1,0.67795
24821#551811#528531,0,0.30789
495207#62273#1042714,1,0.52737
272301#427912#652074,1,0.68762
565333#653137#427205,0,0.46852
510116#426491#653486,0,0.44740
276111#1001448#78894,1,0.62976
519596#886694#193648,1,0.55465
506241#159738#928363,0,0.45719
515913#794547#285795,0,0.38518
254306#1079625#717,0,0.37876
432839#1026419#53923,0,0.39137
111999#290374#792682,0,0.36674
449655#750753#329589,0,0.48863
346715#880205#200137,0,0.36029
203331#168137#919996,0,0.46332
158714#798013#282329,1,0.56992
604790#784506#295836,0,0.40456
414323#1008125#72217,0,0.31349
33453#871994#208348,0,0.21108
502500#628076#452266,0,0.31485
349536#592552#487790,0,0.42770
349893#674444#405898,1,0.64311
123458#188898#899295,0,0.49558
94385#331276#749284,0,0.31433
156749#834469#245873,1,0.67218
124915#793885#286457,0,0.43095
211723#351849#728937,0,0.37083
554722#269451#813559,0,0.38912
305903#30088#1000975,0,0.21202
310772#28353#883420,0,0.10275
37925#261123#821859,1,0.65491
288007#850461#229881,0,0.26038
568086#136144#951950,0,0.47713
14878#348609#732139,1,0.56472
314453#17920#877691,0,0.20502
15682#496696#583646,1,0.56898
600646#495956#584386,0,0.24268
262470#360498#719364,1,0.50498
128948#430937#649097,1,0.62293
514296#770944#309398,0,0.36642
354477#997593#82749,0,0.44597
262279#1050207#30135,1,0.55478
561315#12912#1074030,0,0.46130
46997#151415#936683,1,0.63226
156749#85032#1020229,1,0.73269
502078#1034559#45783,0,0.23736
64925#103724#984048,0,0.46742
264545#421206#658784,0,0.46174
254617#203503#881740,0,0.40676
589992#590178#490164,1,0.53826
