nit_enmascarado,num_oblig_orig_enmascarado,num_oblig_enmascarado,fecha_var_rpta_alt
60768,1033280,47062,202401
362994,556311,524031,202401
36091,640829,439513,202401
465246,947832,132510,202401
522096,414598,665334,202401
53273,649467,430875,202401
236357,325747,757388,202401
612389,740907,339435,202401
399644,865584,214758,202401
502465,685541,394801,202401
489522,922430,157912,202401
226446,333299,747281,202401
162614,550386,529956,202401
172177,205916,879353,202401
443327,657799,422543,202401
130450,1048306,32036,202401
136252,731550,348792,202401
360203,219699,863092,202401
70916,621386,458956,202401
209171,464453,615889,202401
509788,35012,1070039,202401
568997,513742,566600,202401
318658,248432,834567,202401
432396,745616,334726,202401
544288,492169,588173,202401
436314,100570,987207,202401
240440,707775,372567,202401
412111,370799,709048,202401
334473,94589,993186,202401
153564,409355,670568,202401
459549,380904,698953,202401
585729,158089,930015,202401
549915,1018847,61495,202401
350893,720353,359989,202401
36010,429437,650560,202401
401272,608024,472318,202401
435458,106939,980848,202401
2666,767520,312822,202401
68534,638510,441832,202401
410916,125328,962506,202401
38175,993110,87232,202401
80258,736665,343677,202401
152105,854765,225577,202401
427432,1063526,16816,202401
7399,645496,434846,202401
292775,553144,527198,202401
495523,955022,125320,202401
179684,1056576,23766,202401
126779,790722,289620,202401
25029,756211,324131,202401
253865,659319,421023,202401
378212,559903,520439,202401
299018,1073257,7085,202401
161136,860728,219614,202401
577735,809743,270599,202401
172345,434261,645901,202401
82453,781307,299035,202401
212996,652672,427670,202401
259535,1043896,36446,202401
71872,159131,928977,202401
515473,678508,401834,202401
80984,102225,985546,202401
176383,767996,312346,202401
95089,144921,943178,202401
115130,292679,790391,202401
468536,374874,704975,202401
169280,1059902,20440,202401
384133,988087,92255,202401
207574,857980,222362,202401
152511,519623,560719,202401
173742,640668,439674,202401
14446,375912,703939,202401
445302,313357,769778,202401
323878,809033,271309,202401
617028,47963,1056863,202401
198349,871656,208686,202401
207170,845093,235249,202401
255314,1039370,40972,202401
316709,999319,81023,202401
564916,1030808,49534,202401
540750,388030,691821,202401
33110,774998,305344,202401
385032,713216,367126,202401
53856,1012529,67813,202401
47749,635085,445257,202401
492646,946947,133395,202401
429593,1063921,16421,202401
232973,1071198,9144,202401
191538,250926,832074,202401
265286,956293,124049,202401
569451,870461,209881,202401
446883,778111,302231,202401
223047,613821,466521,202401
631253,212924,869833,202401
562707,62769,1042217,202401
370255,991403,88939,202401
601702,58768,1046212,202401
96554,375521,704334,202401
478114,78425,1026700,202401
495119,989870,90472,202401
512768,631099,449243,202401
272962,553772,526570,202401
431808,102076,985695,202401
355350,56412,1048536,202401
50956,998205,82137,202401
336753,323391,759740,202401
502975,763871,316471,202401
575390,332304,748272,202401
3551,643090,437252,202401
447327,837360,242982,202401
157446,431211,648836,202401
251215,969361,110981,202401
567829,304630,778476,202401
190154,619852,460490,202401
598656,486600,593742,202401
456959,1015485,64857,202401
182425,841257,239085,202401
592130,548182,532160,202401
46581,276586,806441,202401
237064,788058,292284,202401
593474,961375,118967,202401
542971,977161,103181,202401
71505,789858,290484,202401
8072,811829,268513,202401
325837,211949,870809,202401
127521,473362,606980,202401
304113,576663,503679,202401
458313,86174,1019090,202401
513739,340762,739884,202401
304113,576698,503644,202401
402300,596324,484018,202401
506886,831408,248934,202401
205906,240969,842050,202401
453496,540809,539533,202401
442870,384134,695722,202401
425550,873234,207108,202401
575888,1020532,59810,202401
326212,128431,959421,202401
391809,356294,723570,202401
38223,630023,450319,202401
541286,635176,445166,202401
192695,727605,352737,202401
429008,86315,1018945,202401
130885,858509,221833,202401
151045,460574,619764,202401
216936,135068,953011,202401
45095,541684,538658,202401
298344,815622,264720,202401
404711,853266,227076,202401
175122,222488,860304,202401
144128,1051840,28502,202401
384507,705582,374760,202401
12991,531275,549067,202401
468452,517516,562826,202401
388200,331258,749301,202401
103016,36096,1068954,202401
211559,490647,589695,202401
116298,667178,413164,202401
596665,1023238,57104,202401
263757,34468,1070571,202401
94902,768001,312341,202401
595282,334182,746398,202401
621210,1008457,71885,202401
131196,1021047,59295,202401
577252,230012,852822,202401
555665,1001049,79293,202401
457631,625418,454924,202401
203625,475546,604796,202401
161811,999119,81223,202401
586757,267440,815569,202401
155397,201562,886708,202401
210030,398201,681703,202401
395057,309647,773484,202401
588223,106260,981523,202401
285678,232506,850327,202401
197978,167079,921048,202401
282479,662700,417642,202401
225747,950688,129654,202401
22618,866865,213477,202401
529682,868890,211452,202401
157984,262034,820949,202401
15308,372803,707051,202401
237882,542493,537849,202401
189519,343495,737173,202401
528663,58667,1046314,202401
495356,90142,1015179,202401
527756,573793,506549,202401
452076,242702,840307,202401
303530,346896,733815,202401
404914,193398,894850,202401
237873,102533,985239,202401
444128,973084,107258,202401
243595,570300,510042,202401
226595,1074985,5357,202401
499192,826296,254046,202401
149200,503127,577215,202401
459950,43747,1061072,202401
9326,609150,471192,202401
315447,784678,295664,202401
1418,1022288,58054,202401
513646,535975,544367,202401
409198,371647,708203,202401
579211,379822,700032,202401
441644,513649,566693,202401
155090,973049,107293,202401
47920,390392,689496,202401
479723,622672,457670,202401
198249,976970,103372,202401
167736,273845,809171,202401
114801,212712,870044,202401
527053,779157,301185,202401
236246,164451,923668,202401
623106,413422,666493,202401
579059,162540,925572,202401
143910,560092,520250,202401
511006,628032,452310,202401
514948,416712,663282,202401
286592,440827,639485,202401
80190,364661,715192,202401
354640,581614,498728,202401
605132,192013,896228,202401
495364,943628,136714,202401
443030,721123,359219,202401
388767,107090,980699,202401
129125,217631,865140,202401
503699,65988,1039038,202401
630735,283271,799784,202401
153128,835056,245286,202401
284730,979176,101166,202401
513997,256784,826195,202401
315242,1036513,43829,202401
473416,68460,1036581,202401
193807,244877,838119,202401
229058,837058,243284,202401
610262,689272,391070,202401
95335,637911,442431,202401
288383,218078,864691,202401
238788,298635,784470,202401
515373,302683,780429,202401
444592,760393,319949,202401
449528,663711,416631,202401
352936,1060165,20177,202401
270689,403511,676409,202401
344041,737299,343043,202401
375465,106595,981191,202401
49017,711153,369189,202401
372037,396714,683193,202401
225917,1068116,12226,202401
148571,503145,577197,202401
60408,379180,700676,202401
214793,569958,510384,202401
216298,737728,342614,202401
361382,548573,531769,202401
62393,659466,420876,202401
188219,36011,1069039,202401
433125,403289,676629,202401
382039,414270,665654,202401
299459,980145,100197,202401
404341,1049782,30560,202401
263698,612666,467676,202401
392087,665153,415189,202401
291012,703919,376423,202401
533116,661468,418874,202401
449097,388629,691229,202401
64873,660808,419534,202401
176978,508062,572280,202401
71422,632566,447776,202401
446134,887531,192811,202401
457259,621325,459017,202401
348491,514454,565888,202401
549250,43866,1060954,202401
464341,611134,469208,202401
166920,827336,253006,202401
135440,513746,566596,202401
136175,234863,848007,202401
371410,462519,617823,202401
516374,627094,453248,202401
480846,274260,808761,202401
238793,392566,687341,202401
223677,773642,306700,202401
410357,122860,964960,202401
517434,476957,603385,202401
537359,1028264,52078,202401
367047,844829,235513,202401
209539,776042,304300,202401
111519,592949,487393,202401
596127,216281,866489,202401
575715,659810,420532,202401
255304,645655,434687,202401
591966,1078764,1578,202401
154473,145354,942746,202401
280496,653731,426611,202401
318892,291412,791649,202401
4587,259891,823090,202401
410394,164233,923883,202401
444156,457015,623307,202401
597123,172228,915896,202401
605013,711212,369130,202401
271557,205244,880013,202401
176280,421272,658718,202401
304763,568462,511880,202401
416718,53054,1051897,202401
344690,658895,421447,202401
288630,842663,237679,202401
459029,751140,329202,202401
180093,552553,527789,202401
67236,424495,655489,202401
554587,1034566,45776,202401
364958,1010593,69749,202401
106309,499898,580444,202401
72397,942793,137549,202401
575345,822973,257369,202401
244930,165046,923080,202401
518835,621831,458511,202401
591204,96259,991510,202401
98906,640027,440315,202401
45308,265382,817608,202401
10990,772936,307406,202401
374840,94231,993547,202401
244067,1002472,77870,202401
175882,606723,473619,202401
294227,286752,796307,202401
170913,262437,820547,202401
233176,761237,319105,202401
112248,336497,744084,202401
149727,597979,482363,202401
349331,173749,914364,202401
617143,281820,801226,202401
403985,957302,123040,202401
343910,695280,385062,202401
555944,89428,1015882,202401
530623,692508,387834,202401
1982,218559,864214,202401
357318,139491,948610,202401
328055,350584,730184,202401
350779,877452,202890,202401
374921,365324,714535,202401
416588,1050139,30203,202401
283934,99849,987933,202401
184995,510411,569931,202401
185380,718637,361705,202401
272891,179667,908454,202401
280320,655835,424507,202401
77421,322637,760502,202401
470707,701349,378993,202401
215248,1033656,46686,202401
379666,366312,713540,202401
613523,266207,816795,202401
177541,238262,844723,202401
253393,561569,518773,202401
24935,986991,93351,202401
145475,747918,332424,202401
508209,419675,660320,202401
141448,648664,431678,202401
371007,468680,611662,202401
521571,698418,381924,202401
312228,1070367,9975,202401
225199,95077,992699,202401
421680,752083,328259,202401
167465,995197,85145,202401
525737,487399,592943,202401
244090,701507,378835,202401
572747,726564,353778,202401
248241,721334,359008,202401
457497,218556,864217,202401
181605,390239,689640,202401
494038,626733,453609,202401
263923,409534,670387,202401
157612,559699,520643,202401
432037,537526,542816,202401
42028,762227,318115,202401
446945,1019356,60986,202401
316980,58340,1046640,202401
426359,520159,560183,202401
111665,549276,531066,202401
173585,493966,586376,202401
146602,311483,771660,202401
599724,684036,396306,202401
54701,817445,262897,202401
254059,159065,929044,202401
520600,388534,691321,202401
256936,276239,806788,202401
36012,589302,491040,202401
617549,1041326,39016,202401
39246,610272,470070,202401
147137,171668,916463,202401
598119,765766,314576,202401
439062,524745,555597,202401
183162,477794,602548,202401
70529,189700,898532,202401
92055,110816,976990,202401
272984,565672,514670,202401
377503,250287,832710,202401
377160,549834,530508,202401
30629,682612,397730,202401
11274,440954,639361,202401
133124,340041,740606,202401
592942,517315,563027,202401
598428,623005,457337,202401
287662,108295,979503,202401
260106,592202,488140,202401
71673,100864,986912,202401
461946,299514,783590,202401
218808,347094,733618,202401
474384,1057388,22954,202401
390985,273653,809365,202401
155561,804003,276339,202401
356980,1070402,9940,202401
446224,143116,944985,202401
204308,162668,925447,202401
38498,455820,624515,202401
22671,556200,524142,202401
525451,943521,136821,202401
325325,906738,173604,202401
603641,783968,296374,202401
325987,794491,285851,202401
599875,378281,701576,202401
258698,101127,986648,202401
50767,998558,81784,202401
